========== State after 32 simulations ==========
@[R6[0](5100)] ==> [R6[0](5100)] -log10(p) = 3.083483 --> OKAY
@[R6[14](3212)] ==> [R6[14](3212)] -log10(p) = 3.084328 --> OKAY
@[R11[6](3118)] ==> [R11[6](3118)] -log10(p) = 3.086927 --> OKAY
@[R4[5](5355)] ==> [R4[5](5355)] -log10(p) = 3.091273 --> OKAY
@[R6[7](3072)] ==> [R6[7](3072)] -log10(p) = 3.126283 --> OKAY
@[R6[2](5018)] ==> [R6[2](5018)] -log10(p) = 3.126283 --> OKAY
@[R4[1](5178)] ==> [R4[1](5178)] -log10(p) = 3.317484 --> OKAY
@[R6[5](4943)] ==> [R6[5](4943)] -log10(p) = 3.524503 --> OKAY
@[R4[7](5227)] ==> [R4[7](5227)] -log10(p) = 3.773644 --> OKAY

========== State after 256 simulations ==========
@[R7[4](4706)] ==> [R7[4](4706)] -log10(p) = 2.725259 --> OKAY
@[R6[5](4943)] ==> [R6[5](4943)] -log10(p) = 2.725259 --> OKAY
@[R11[1](2975)] ==> [R11[1](2975)] -log10(p) = 2.750413 --> OKAY
@[R6[14](3212)] ==> [R6[14](3212)] -log10(p) = 2.833827 --> OKAY
@[R8[5](5495)] ==> [R8[5](5495)] -log10(p) = 2.864371 --> OKAY
@[R7[0](4421)] ==> [R7[0](4421)] -log10(p) = 2.864371 --> OKAY
@[R6[28](5100)] ==> [R6[28](5100)] -log10(p) = 3.042890 --> OKAY
@[R6[20](5101)] ==> [R6[20](5101)] -log10(p) = 3.075524 --> OKAY
@[R6[23](5091)] ==> [R6[23](5091)] -log10(p) = 3.110461 --> OKAY
@[R4[7](5227)] ==> [R4[7](5227)] -log10(p) = 3.227257 --> OKAY

========== State after 288 simulations ==========
@[R7[0](4421)] ==> [R7[0](4421)] -log10(p) = 2.628741 --> OKAY
@[R7[4](4706)] ==> [R7[4](4706)] -log10(p) = 2.809446 --> OKAY
@[R8[7](3652)] ==> [R8[7](3652)] -log10(p) = 2.835942 --> OKAY
@[R6[11](3219)] ==> [R6[11](3219)] -log10(p) = 2.863525 --> OKAY
@[R7[3](4594)] ==> [R7[3](4594)] -log10(p) = 2.880809 --> OKAY
@[R6[20](5101)] ==> [R6[20](5101)] -log10(p) = 2.953140 --> OKAY
@[R11[1](2975)] ==> [R11[1](2975)] -log10(p) = 3.003930 --> OKAY
@[R8[4](3717)] ==> [R8[4](3717)] -log10(p) = 3.060994 --> OKAY
@[R4[5](5355)] ==> [R4[5](5355)] -log10(p) = 3.205505 --> OKAY
@[R6[28](5100)] ==> [R6[28](5100)] -log10(p) = 3.663225 --> OKAY

